,uid,variant_number,gender,user_type,active_mins
16665,17804,0,female,non_reader,3.391304347826087
16666,17805,0,female,non_reader,2.0
16667,17806,0,unknown,non_reader,3.4444444444444446
16668,17807,0,male,new_user,1.0
16669,17808,0,male,non_reader,3.1666666666666665
16670,17809,0,unknown,non_reader,4.333333333333333
16671,17810,0,female,non_reader,7.931034482758621
16672,17811,0,female,reader,9.172413793103448
16673,17812,0,male,non_reader,2.757575757575758
16674,17813,0,male,non_reader,3.5806451612903225
16675,17814,0,male,non_reader,4.266666666666667
16676,17815,0,female,non_reader,3.142857142857143
16677,17816,0,male,non_reader,2.7142857142857144
16678,17817,0,female,non_reader,1.6666666666666667
16679,17818,0,unknown,non_reader,3.34375
16680,17819,0,unknown,new_user,2.0
16681,17820,0,female,non_reader,1.25
16682,17821,0,female,non_reader,3.0
16683,17822,0,male,non_reader,1.8
16684,17823,0,male,reader,5.454545454545454
16685,17824,0,unknown,non_reader,4.0
16686,17825,0,unknown,new_user,1.6666666666666667
16687,17826,0,unknown,non_reader,1.0
16688,17827,0,female,non_reader,4.2
16689,17828,0,unknown,non_reader,4.4
16690,17829,0,male,new_user,1.6666666666666667
16691,17830,0,male,new_user,1.3333333333333333
16692,17831,0,male,non_reader,1.8333333333333333
16693,17832,0,male,reader,3.375
16694,17833,0,female,non_reader,6.333333333333333
16695,17834,0,unknown,new_user,1.7272727272727273
16696,17835,0,female,non_reader,5.4
16697,17836,0,male,non_reader,4.45
16698,17837,0,female,reader,8.581818181818182
16699,17838,0,female,non_reader,3.8666666666666667
16700,17839,0,unknown,non_reader,3.1818181818181817
16701,17840,0,male,contributor,6.076923076923077
16702,17841,0,male,reader,5.090909090909091
16703,17842,0,male,non_reader,4.3076923076923075
16704,17843,0,male,reader,6.5
16705,17844,0,female,reader,9.411764705882353
16706,17845,0,male,non_reader,3.5
16707,17846,0,male,non_reader,4.7272727272727275
16708,17847,0,unknown,non_reader,2.2
16709,17848,0,female,non_reader,3.3333333333333335
16710,17849,0,unknown,non_reader,2.0
16711,17850,0,unknown,non_reader,2.85
16712,17851,0,male,reader,6.822222222222222
16713,17852,0,female,non_reader,1.625
16714,17853,0,male,reader,6.208333333333333
16715,17855,0,unknown,non_reader,2.0
16716,17856,0,female,non_reader,2.8181818181818183
16717,17857,0,female,non_reader,2.8333333333333335
16718,17858,0,male,non_reader,2.3333333333333335
16719,17859,0,female,reader,4.695652173913044
16720,17860,0,female,reader,9.2
16721,17861,0,male,non_reader,3.04
16722,17862,0,male,new_user,1.5
16723,17863,0,male,non_reader,3.3157894736842106
16724,17864,0,male,non_reader,1.5
16725,17865,0,female,non_reader,2.0
16726,17866,0,male,new_user,3.6666666666666665
16727,17867,0,unknown,non_reader,2.5294117647058822
16728,17868,0,female,non_reader,4.875
16729,17869,0,unknown,non_reader,1.6666666666666667
16730,17870,0,unknown,non_reader,4.176470588235294
16731,17871,0,male,reader,6.366666666666666
16732,17872,0,female,non_reader,2.0
16733,17873,0,unknown,reader,11.523809523809524
16734,17874,0,male,non_reader,1.8636363636363635
16735,17875,0,male,non_reader,4.225806451612903
16736,17876,0,male,non_reader,3.5833333333333335
16737,17877,0,male,non_reader,2.1538461538461537
16738,17878,0,female,non_reader,3.375
16739,17879,0,female,non_reader,4.745762711864407
16740,17880,0,unknown,non_reader,3.5185185185185186
16741,17881,0,female,non_reader,3.588235294117647
16742,17882,0,unknown,non_reader,3.2
16743,17883,0,female,non_reader,1.0
16744,17884,0,male,non_reader,2.5555555555555554
16745,17885,0,male,new_user,3.3333333333333335
16746,17886,0,unknown,non_reader,2.757575757575758
16747,17887,0,male,non_reader,3.0
16748,17889,0,female,non_reader,5.909090909090909
16749,17890,0,unknown,new_user,1.0
16750,17891,0,male,non_reader,5.0
16751,17892,0,male,non_reader,4.405405405405405
16752,17894,0,male,non_reader,3.0
16753,17895,0,male,non_reader,1.0
16754,17896,0,male,non_reader,3.25
16755,17897,0,male,non_reader,1.5714285714285714
16756,17898,0,unknown,non_reader,5.75
16757,17899,0,male,non_reader,4.12
16758,17900,0,male,non_reader,4.142857142857143
16759,17901,0,male,non_reader,4.2105263157894735
16760,17902,0,female,non_reader,4.4
16761,17903,0,male,non_reader,1.0
16762,17904,0,female,non_reader,4.933333333333334
16763,17905,0,female,non_reader,6.230769230769231
16764,17906,0,female,non_reader,1.0
16765,17907,0,male,non_reader,3.4473684210526314
16766,17908,0,male,reader,10.444444444444445
16767,17910,0,male,non_reader,1.25
16768,17911,0,unknown,non_reader,3.090909090909091
16769,17912,0,male,reader,11.0
16770,17913,0,female,reader,7.0
16771,17914,0,male,reader,11.238095238095237
16772,17915,0,female,non_reader,3.0
16773,17916,0,male,non_reader,7.111111111111111
16774,17917,0,unknown,non_reader,1.0
16775,17918,0,unknown,reader,4.733333333333333
16776,17919,0,male,non_reader,5.588235294117647
16777,17920,0,male,contributor,7.454545454545454
16778,17921,0,female,non_reader,2.0
16779,17922,0,unknown,non_reader,2.9
16780,17923,0,female,non_reader,2.5
16781,17924,0,male,non_reader,2.4
16782,17925,0,female,non_reader,2.0
16783,17927,0,unknown,non_reader,2.857142857142857
16784,17928,0,female,non_reader,2.2
16785,17929,0,male,non_reader,7.5
16786,17930,0,male,non_reader,6.382352941176471
16787,17931,0,female,new_user,2.0
16788,17932,0,male,reader,9.578947368421053
16789,17933,0,female,non_reader,2.3
16790,17934,0,male,non_reader,3.5
16791,17935,0,male,non_reader,4.846153846153846
16792,17936,0,male,non_reader,3.1578947368421053
16793,17937,0,female,reader,9.26923076923077
16794,17938,0,male,reader,4.547169811320755
16795,17939,0,male,non_reader,3.125
16796,17940,0,male,non_reader,4.266666666666667
16797,17941,0,unknown,non_reader,2.8
16798,17942,0,male,non_reader,2.5
16799,17943,0,male,reader,8.56
16800,17944,0,male,non_reader,4.090909090909091
16801,17946,0,female,non_reader,3.0588235294117645
16802,17947,0,male,reader,7.685714285714286
16803,17948,0,unknown,non_reader,8.0
16804,17949,0,female,new_user,1.5
16805,17950,0,male,non_reader,3.7
16806,17951,0,male,non_reader,2.5
16807,17952,0,unknown,new_user,2.0
16808,17953,0,male,non_reader,4.0
16809,17954,0,female,non_reader,3.4285714285714284
16810,17955,0,male,non_reader,2.7777777777777777
16811,17956,0,unknown,non_reader,3.0
16812,17957,0,male,non_reader,2.0
16813,17958,0,male,reader,9.0
16814,17959,0,male,reader,7.65625
16815,17960,0,male,non_reader,2.888888888888889
16816,17961,0,female,reader,5.05
16817,17962,0,male,non_reader,2.0
16818,17963,0,unknown,non_reader,2.5
16819,17964,0,female,new_user,2.5
16820,17965,0,male,non_reader,3.4
16821,17966,0,male,non_reader,3.0
16822,17967,0,unknown,reader,4.142857142857143
16823,17968,0,male,non_reader,5.125
16824,17969,0,male,non_reader,2.6842105263157894
16825,17970,0,male,non_reader,3.75
16826,17971,0,male,non_reader,3.0
16827,17972,0,female,reader,19.0
16828,17973,0,male,non_reader,2.6
16829,17974,0,female,non_reader,1.0
16830,17975,0,male,non_reader,4.882352941176471
16831,17976,0,female,non_reader,4.619047619047619
16832,17977,0,unknown,non_reader,1.5714285714285714
16833,17978,0,female,non_reader,2.0
16834,17979,0,female,non_reader,5.2
16835,17980,0,male,non_reader,6.285714285714286
16836,17981,0,male,non_reader,6.444444444444445
16837,17982,0,female,non_reader,4.333333333333333
16838,17983,0,female,non_reader,4.555555555555555
16839,17984,0,male,non_reader,2.3076923076923075
16840,17985,0,male,reader,8.1
16841,17986,0,male,non_reader,2.8333333333333335
16842,17987,0,male,non_reader,1.75
16843,17988,0,female,non_reader,4.725
16844,17989,0,male,non_reader,7.357142857142857
16845,17990,0,male,non_reader,6.340909090909091
16846,17991,0,female,non_reader,3.142857142857143
16847,17992,0,male,non_reader,5.419354838709677
16848,17993,0,male,non_reader,2.5
16849,17994,0,male,non_reader,4.6521739130434785
16850,17995,0,male,non_reader,3.1578947368421053
16851,17996,0,unknown,non_reader,3.2857142857142856
16852,17997,0,female,non_reader,1.8571428571428572
16853,17998,0,male,non_reader,5.962962962962963
16854,17999,0,female,non_reader,1.8
16855,18000,0,male,non_reader,4.541666666666667
16856,18001,0,female,reader,12.4
16857,18002,0,unknown,non_reader,1.5
16858,18003,0,male,non_reader,2.2857142857142856
16859,18005,0,male,non_reader,7.793103448275862
16860,18006,0,male,non_reader,1.3333333333333333
16861,18007,0,male,non_reader,4.125
16862,18008,0,male,non_reader,3.5416666666666665
16863,18009,0,male,new_user,2.5
16864,18011,0,male,non_reader,2.2857142857142856
16865,18012,0,male,reader,7.615384615384615
16866,18013,0,male,non_reader,4.275
16867,18014,0,unknown,non_reader,2.5454545454545454
16868,18015,0,male,non_reader,2.0
16869,18016,0,male,non_reader,3.0
16870,18017,0,male,non_reader,4.0
16871,18018,0,unknown,reader,5.0
16872,18019,0,female,non_reader,1.25
16873,18020,0,unknown,non_reader,2.8
16874,18021,0,male,non_reader,2.4285714285714284
16875,18022,0,male,non_reader,2.0555555555555554
16876,18024,0,male,non_reader,2.3333333333333335
16877,18025,0,male,non_reader,6.416666666666667
16878,18026,0,unknown,non_reader,1.9166666666666667
16879,18027,0,female,non_reader,1.7142857142857142
16880,18028,0,female,non_reader,7.169491525423729
16881,18029,0,male,reader,7.39622641509434
16882,18030,0,male,reader,9.0
16883,18031,0,female,non_reader,2.4166666666666665
16884,18032,0,male,non_reader,2.6
16885,18033,0,female,reader,6.5
16886,18034,0,male,non_reader,2.3846153846153846
16887,18035,0,male,non_reader,1.0
16888,18036,0,male,non_reader,3.0
16889,18037,0,male,non_reader,3.0
16890,18038,0,male,non_reader,5.5
16891,18039,0,female,reader,6.833333333333333
16892,18040,0,male,non_reader,1.75
16893,18041,0,male,non_reader,3.0
16894,18042,0,female,reader,4.6
16895,18043,0,male,non_reader,2.5384615384615383
16896,18044,0,female,non_reader,7.166666666666667
16897,18045,0,female,non_reader,3.230769230769231
16898,18046,0,male,non_reader,2.142857142857143
16899,18047,0,female,non_reader,1.5
16900,18048,0,male,non_reader,3.3846153846153846
16901,18049,0,male,non_reader,4.583333333333333
16902,18050,0,male,non_reader,1.5555555555555556
16903,18051,0,unknown,non_reader,1.8333333333333333
16904,18052,0,male,non_reader,1.875
16905,18053,0,female,non_reader,3.142857142857143
16906,18055,0,male,non_reader,5.363636363636363
16907,18056,0,male,non_reader,4.363636363636363
16908,18057,0,male,new_user,2.0
16909,18058,0,female,reader,3.0
16910,18059,0,male,non_reader,2.5714285714285716
16911,18061,0,unknown,non_reader,1.6875
16912,18062,0,male,non_reader,2.9565217391304346
16913,18063,0,female,non_reader,3.3
16914,18064,0,female,non_reader,3.25
16915,18066,0,male,reader,6.954545454545454
16916,18067,0,female,non_reader,3.142857142857143
16917,18068,0,female,non_reader,4.375
16918,18069,0,female,reader,5.3076923076923075
16919,18070,0,male,new_user,2.0
16920,18071,0,unknown,non_reader,3.888888888888889
16921,18072,0,male,non_reader,7.875
16922,18073,0,male,non_reader,5.617021276595745
16923,18074,0,male,non_reader,5.888888888888889
16924,18075,0,male,non_reader,2.0
16925,18076,0,female,new_user,1.6666666666666667
16926,18077,0,male,non_reader,3.0
16927,18078,0,female,non_reader,1.6666666666666667
16928,18079,0,male,reader,6.75
16929,18080,0,male,non_reader,3.0625
16930,18081,0,male,non_reader,6.290322580645161
16931,18082,0,female,non_reader,3.9444444444444446
16932,18083,0,unknown,new_user,3.0
16933,18084,0,male,non_reader,3.7777777777777777
16934,18085,0,unknown,non_reader,4.571428571428571
16935,18086,0,male,reader,7.9772727272727275
16936,18087,0,female,non_reader,3.125
16937,18088,0,female,non_reader,3.0
16938,18090,0,male,non_reader,3.7714285714285714
16939,18091,0,male,non_reader,3.5294117647058822
16940,18092,0,female,non_reader,2.6666666666666665
16941,18094,0,male,non_reader,3.5555555555555554
16942,18095,0,male,non_reader,7.6923076923076925
16943,18096,0,male,reader,10.476190476190476
16944,18097,0,male,non_reader,2.0
16945,18099,0,male,reader,9.848484848484848
16946,18100,0,unknown,reader,5.513888888888889
16947,18101,0,unknown,reader,5.723076923076923
16948,18102,0,male,reader,7.076923076923077
16949,18103,0,male,non_reader,3.0
16950,18104,0,male,non_reader,5.8125
16951,18105,0,female,non_reader,5.7272727272727275
16952,18106,0,female,non_reader,2.6666666666666665
16953,18107,0,female,new_user,2.0
16954,18108,0,unknown,reader,10.95
16955,18109,0,male,non_reader,2.2
16956,18110,0,unknown,non_reader,2.789473684210526
16957,18111,0,unknown,non_reader,1.6666666666666667
16958,18112,0,male,non_reader,2.7
16959,18115,0,female,non_reader,2.0
16960,18116,0,male,non_reader,2.5
16961,18117,0,unknown,non_reader,7.5
16962,18118,0,male,reader,7.114285714285714
16963,18119,0,male,non_reader,5.846153846153846
16964,18120,0,female,non_reader,1.5
16965,18121,0,unknown,non_reader,6.166666666666667
16966,18122,0,unknown,reader,7.23404255319149
16967,18123,0,female,non_reader,1.0
16968,18124,0,male,reader,1.8
16969,18125,0,female,non_reader,1.8
16970,18126,0,female,reader,3.697674418604651
16971,18127,0,unknown,non_reader,2.1818181818181817
16972,18128,0,female,non_reader,1.625
16973,18129,0,female,non_reader,3.875
16974,18131,0,male,non_reader,3.272727272727273
16975,18132,0,male,non_reader,2.923076923076923
16976,18133,0,unknown,non_reader,5.8
16977,18134,0,male,non_reader,1.7142857142857142
16978,18135,0,female,non_reader,3.217391304347826
16979,18136,0,unknown,non_reader,2.857142857142857
16980,18137,0,unknown,reader,8.142857142857142
16981,18138,0,female,non_reader,2.0
16982,18139,0,male,non_reader,4.333333333333333
16983,18140,0,male,reader,6.416666666666667
16984,18141,0,unknown,non_reader,4.333333333333333
16985,18142,0,male,non_reader,3.5714285714285716
16986,18143,0,male,non_reader,2.0
16987,18144,0,male,non_reader,4.875
16988,18145,0,female,non_reader,5.052631578947368
16989,18146,0,male,non_reader,1.0
16990,18147,0,male,non_reader,2.909090909090909
16991,18148,0,male,non_reader,2.4375
16992,18149,0,female,non_reader,1.4
16993,18150,0,female,non_reader,3.066666666666667
16994,18151,0,male,non_reader,2.3333333333333335
16995,18152,0,unknown,non_reader,3.725806451612903
16996,18153,0,male,non_reader,5.172413793103448
16997,18154,0,male,non_reader,5.545454545454546
16998,18155,0,female,new_user,1.5
16999,18156,0,unknown,non_reader,2.7083333333333335
17000,18157,0,unknown,non_reader,4.166666666666667
17001,18158,0,female,non_reader,6.666666666666667
17002,18160,0,male,non_reader,3.9047619047619047
17003,18161,0,unknown,non_reader,3.1136363636363638
17004,18162,0,male,non_reader,2.3333333333333335
17005,18164,0,unknown,non_reader,2.0
17006,18165,0,unknown,non_reader,2.0
17007,18166,0,male,non_reader,1.3333333333333333
17008,18167,0,female,reader,7.133333333333334
17009,18168,0,unknown,non_reader,4.9
17010,18169,0,female,non_reader,6.5
17011,18170,0,female,reader,6.405405405405405
17012,18171,0,female,non_reader,2.2857142857142856
17013,18172,0,male,non_reader,3.2790697674418605
17014,18173,0,male,non_reader,3.2
17015,18174,0,female,non_reader,1.8888888888888888
17016,18175,0,female,non_reader,3.230769230769231
17017,18176,0,male,non_reader,4.25
17018,18177,0,male,contributor,6.083333333333333
17019,18179,0,female,non_reader,2.0
17020,18180,0,male,non_reader,3.55
17021,18181,0,male,non_reader,3.5714285714285716
17022,18182,0,female,new_user,7.0
17023,18183,0,male,non_reader,6.25
17024,18184,0,female,non_reader,6.0
17025,18185,0,female,non_reader,6.0
17026,18186,0,unknown,non_reader,3.0
17027,18187,0,male,non_reader,2.5384615384615383
17028,18188,0,female,reader,6.666666666666667
17029,18189,0,female,non_reader,2.0
17030,18190,0,male,reader,4.521739130434782
17031,18191,0,female,reader,7.038461538461538
17032,18192,0,male,non_reader,3.608695652173913
17033,18193,0,female,reader,4.428571428571429
17034,18194,0,female,non_reader,2.9130434782608696
17035,18195,0,unknown,new_user,1.6666666666666667
17036,18196,0,female,non_reader,4.0
17037,18197,0,male,non_reader,2.3846153846153846
17038,18199,0,female,non_reader,2.125
17039,18200,0,unknown,reader,7.897435897435898
17040,18201,0,male,non_reader,1.6
17041,18202,0,male,non_reader,3.4347826086956523
17042,18203,0,male,non_reader,3.5714285714285716
17043,18204,0,male,non_reader,3.618181818181818
17044,18205,0,male,non_reader,4.857142857142857
17045,18206,0,male,non_reader,5.333333333333333
17046,18207,0,male,non_reader,4.5
17047,18208,0,male,non_reader,5.814814814814815
17048,18210,0,male,non_reader,1.0
17049,18211,0,male,non_reader,3.0
17050,18212,0,female,non_reader,1.75
17051,18213,0,male,non_reader,2.5714285714285716
17052,18214,0,male,non_reader,3.263157894736842
17053,18215,0,male,non_reader,2.5555555555555554
17054,18216,0,male,reader,9.517241379310345
17055,18217,0,male,non_reader,2.5
17056,18218,0,male,non_reader,2.9696969696969697
17057,18219,0,male,non_reader,1.5
17058,18220,0,female,non_reader,2.6451612903225805
17059,18221,0,male,non_reader,1.5
17060,18222,0,unknown,non_reader,2.533333333333333
17061,18224,0,unknown,new_user,1.6666666666666667
17062,18225,0,male,non_reader,2.2285714285714286
17063,18226,0,male,non_reader,2.2
17064,18227,0,unknown,non_reader,2.5
17065,18228,0,male,non_reader,1.9090909090909092
17066,18229,0,female,non_reader,1.0
17067,18230,0,female,contributor,12.88888888888889
17068,18231,0,male,reader,3.909090909090909
17069,18232,0,male,non_reader,5.0
17070,18233,0,unknown,non_reader,1.4285714285714286
17071,18234,0,unknown,non_reader,3.4166666666666665
17072,18236,0,female,new_user,3.5
17073,18237,0,male,non_reader,3.4166666666666665
17074,18238,0,male,non_reader,2.56
17075,18239,0,male,non_reader,3.5714285714285716
17076,18240,0,male,non_reader,5.090909090909091
17077,18241,0,female,non_reader,4.035714285714286
17078,18242,0,male,non_reader,7.703703703703703
17079,18243,0,female,non_reader,2.0
17080,18244,0,unknown,non_reader,2.5714285714285716
17081,18245,0,male,reader,11.818181818181818
17082,18246,0,male,non_reader,5.2592592592592595
17083,18247,0,male,non_reader,2.1
17084,18248,0,male,non_reader,2.5
17085,18249,0,male,non_reader,5.12280701754386
17086,18250,0,male,contributor,5.0
17087,18251,0,male,non_reader,4.933333333333334
17088,18252,0,unknown,non_reader,4.846153846153846
17089,18253,0,male,new_user,1.8
17090,18254,0,male,non_reader,2.52
17091,18255,0,male,non_reader,2.1
17092,18256,0,female,non_reader,7.916666666666667
17093,18257,0,male,non_reader,4.035714285714286
17094,18258,0,unknown,non_reader,2.6
17095,18259,0,male,non_reader,3.8181818181818183
17096,18260,0,male,non_reader,4.6
17097,18262,0,male,non_reader,2.697674418604651
17098,18264,0,female,non_reader,3.0
17099,18265,0,female,non_reader,2.2
17100,18267,0,female,new_user,1.0
17101,18268,0,male,non_reader,3.25
17102,18269,0,male,non_reader,5.0
17103,18270,0,male,non_reader,5.7368421052631575
17104,18271,0,male,non_reader,6.842105263157895
17105,18272,0,male,non_reader,3.8076923076923075
17106,18273,0,female,non_reader,1.8
17107,18274,0,female,non_reader,1.95
17108,18276,0,female,non_reader,2.6666666666666665
17109,18277,0,male,reader,5.0
17110,18278,0,male,non_reader,1.9285714285714286
17111,18280,0,female,non_reader,2.4615384615384617
17112,18281,0,male,non_reader,2.25
17113,18282,0,male,reader,4.64
17114,18284,0,unknown,non_reader,2.25
17115,18285,0,male,non_reader,4.309859154929577
17116,18286,0,male,non_reader,3.4166666666666665
17117,18287,0,male,non_reader,3.2857142857142856
17118,18288,0,male,reader,13.75
17119,18289,0,female,non_reader,1.625
17120,18290,0,male,new_user,1.0
17121,18291,0,male,non_reader,1.75
17122,18292,0,male,non_reader,2.2857142857142856
17123,18293,0,male,non_reader,7.333333333333333
17124,18294,0,male,non_reader,4.9411764705882355
17125,18295,0,male,non_reader,3.1666666666666665
17126,18296,0,unknown,new_user,2.230769230769231
17127,18297,0,male,non_reader,1.8888888888888888
17128,18298,0,male,non_reader,5.0
17129,18299,0,unknown,reader,14.285714285714286
17130,18300,0,female,non_reader,3.129032258064516
17131,18301,0,female,non_reader,3.111111111111111
17132,18302,0,male,non_reader,5.914285714285715
17133,18303,0,male,reader,4.2105263157894735
17134,18304,0,male,non_reader,3.739130434782609
17135,18306,0,male,reader,7.175
17136,18307,0,female,new_user,2.6666666666666665
17137,18308,0,male,non_reader,3.7142857142857144
17138,18309,0,male,non_reader,5.033333333333333
17139,18310,0,female,reader,11.387096774193548
17140,18311,0,female,non_reader,7.55
17141,18313,0,male,non_reader,4.0
17142,18314,0,male,contributor,12.708333333333334
17143,18315,0,male,new_user,1.0
17144,18316,0,male,reader,2.5
17145,18317,0,male,reader,6.809523809523809
17146,18318,0,female,contributor,9.0
17147,18319,0,male,reader,7.375
17148,18320,0,male,non_reader,2.5
17149,18321,0,male,non_reader,2.0
17150,18322,0,male,non_reader,5.4375
17151,18323,0,male,reader,5.581818181818182
17152,18324,0,male,non_reader,1.5
17153,18325,0,female,non_reader,2.142857142857143
17154,18326,0,unknown,non_reader,1.7
17155,18327,0,male,reader,8.637931034482758
17156,18328,0,female,non_reader,1.8
17157,18329,0,male,non_reader,2.933333333333333
17158,18330,0,unknown,non_reader,2.0
17159,18331,0,unknown,non_reader,2.52
17160,18333,0,male,non_reader,2.6315789473684212
17161,18334,0,male,non_reader,3.0
17162,18335,0,female,contributor,6.0256410256410255
17163,18336,0,female,new_user,7.333333333333333
17164,18337,0,female,non_reader,3.864864864864865
17165,18338,0,female,contributor,8.03921568627451
17166,18339,0,female,non_reader,4.0
17167,18340,0,male,new_user,5.0
17168,18341,0,male,reader,10.642857142857142
17169,18342,0,male,non_reader,3.0
17170,18343,0,female,reader,3.0714285714285716
17171,18345,0,male,non_reader,2.3529411764705883
17172,18346,0,female,non_reader,2.68
17173,18347,0,female,non_reader,3.096774193548387
17174,18348,0,female,non_reader,2.0
17175,18349,0,female,non_reader,2.0
17176,18350,0,male,reader,6.563380281690141
17177,18351,0,unknown,non_reader,3.3125
17178,18352,0,male,non_reader,3.0952380952380953
17179,18353,0,male,non_reader,1.8823529411764706
17180,18354,0,female,non_reader,7.647058823529412
17181,18355,0,male,reader,6.35
17182,18356,0,male,non_reader,2.5555555555555554
17183,18358,0,male,non_reader,3.6296296296296298
17184,18359,0,male,new_user,2.25
17185,18360,0,unknown,non_reader,3.1052631578947367
17186,18361,0,male,non_reader,4.0
17187,18362,0,female,non_reader,2.2941176470588234
17188,18363,0,male,reader,9.0
17189,18364,0,female,non_reader,2.0
17190,18365,0,unknown,non_reader,3.8
17191,18366,0,male,non_reader,2.3125
17192,18367,0,male,non_reader,2.3823529411764706
17193,18368,0,male,non_reader,3.9166666666666665
17194,18369,0,male,non_reader,3.2711864406779663
17195,18370,0,female,non_reader,2.0
17196,18371,0,male,non_reader,1.875
17197,18372,0,male,non_reader,8.0
17198,18374,0,female,non_reader,2.625
17199,18375,0,female,reader,8.176470588235293
17200,18376,0,male,non_reader,2.9166666666666665
17201,18377,0,unknown,non_reader,3.75
17202,18378,0,female,non_reader,2.272727272727273
17203,18379,0,unknown,non_reader,4.8
17204,18380,0,unknown,non_reader,4.15
17205,18382,0,male,non_reader,6.291666666666667
17206,18383,0,female,non_reader,2.8
17207,18384,0,female,reader,2.4285714285714284
17208,18385,0,unknown,non_reader,2.0
17209,18386,0,male,reader,8.63265306122449
17210,18387,0,female,non_reader,4.4
17211,18388,0,male,non_reader,4.290322580645161
17212,18389,0,male,non_reader,4.5
17213,18390,0,female,non_reader,1.25
17214,18391,0,male,non_reader,3.6333333333333333
17215,18392,0,female,non_reader,3.0
17216,18393,0,male,non_reader,3.0
17217,18394,0,male,non_reader,4.7
17218,18395,0,male,non_reader,6.0
17219,18396,0,male,new_user,3.0
17220,18397,0,male,non_reader,2.6666666666666665
17221,18398,0,male,reader,11.5
17222,18399,0,male,non_reader,5.78
17223,18400,0,male,non_reader,3.176470588235294
17224,18401,0,unknown,non_reader,3.975609756097561
17225,18402,0,male,non_reader,5.3
17226,18403,0,male,non_reader,2.0
17227,18404,0,female,non_reader,1.0
17228,18405,0,female,contributor,5.086956521739131
17229,18406,0,male,non_reader,2.0
17230,18407,0,female,non_reader,4.625
17231,18408,0,male,non_reader,3.21875
17232,18409,0,female,non_reader,9.0
17233,18410,0,male,non_reader,2.0
17234,18411,0,male,non_reader,2.0
17235,18412,0,unknown,non_reader,2.388888888888889
17236,18413,0,male,reader,8.654545454545454
17237,18414,0,female,non_reader,3.9130434782608696
17238,18415,0,female,non_reader,2.1666666666666665
17239,18417,0,female,reader,7.02
17240,18418,0,male,non_reader,3.142857142857143
17241,18419,0,female,new_user,3.111111111111111
17242,18420,0,male,non_reader,2.0
17243,18421,0,male,reader,3.6363636363636362
17244,18422,0,male,non_reader,2.3684210526315788
17245,18423,0,male,non_reader,3.1
17246,18424,0,unknown,non_reader,2.3333333333333335
17247,18426,0,female,reader,7.2105263157894735
17248,18427,0,female,non_reader,6.25
17249,18428,0,female,reader,10.766666666666667
17250,18429,0,unknown,non_reader,2.0
17251,18430,0,male,non_reader,3.0714285714285716
17252,18431,0,unknown,reader,8.5
17253,18432,0,unknown,non_reader,5.321428571428571
17254,18433,0,male,non_reader,1.875
17255,18434,0,female,non_reader,3.611111111111111
17256,18435,0,male,new_user,7.785714285714286
17257,18436,0,male,non_reader,1.0
17258,18437,0,unknown,non_reader,1.25
17259,18438,0,male,non_reader,2.857142857142857
17260,18439,0,male,new_user,2.3333333333333335
17261,18440,0,male,non_reader,3.236842105263158
17262,18441,0,female,reader,10.153846153846153
17263,18442,0,male,contributor,8.617021276595745
17264,18443,0,male,non_reader,2.3333333333333335
17265,18444,0,female,non_reader,2.0
17266,18445,0,male,non_reader,7.5
17267,18446,0,male,non_reader,11.0
17268,18447,0,female,reader,2.9473684210526314
17269,18448,0,male,non_reader,3.6923076923076925
17270,18449,0,female,non_reader,1.0
17271,18450,0,male,non_reader,3.6
17272,18451,0,unknown,non_reader,4.111111111111111
17273,18452,0,male,non_reader,2.35
17274,18453,0,male,non_reader,3.9
17275,18454,0,male,contributor,11.23076923076923
17276,18455,0,male,non_reader,2.1739130434782608
17277,18456,0,unknown,non_reader,2.0
17278,18457,0,male,reader,10.5
17279,18458,0,male,non_reader,3.0
17280,18459,0,male,non_reader,2.3333333333333335
17281,18460,0,unknown,non_reader,1.9090909090909092
17282,18461,0,male,non_reader,4.888888888888889
17283,18462,0,male,non_reader,2.8
17284,18463,0,male,contributor,9.161290322580646
17285,18464,0,male,reader,4.673076923076923
17286,18465,0,female,non_reader,3.380952380952381
17287,18466,0,female,non_reader,2.25
17288,18467,0,male,non_reader,2.9
17289,18468,0,female,contributor,8.285714285714286
17290,18470,0,male,non_reader,2.0
17291,18471,0,male,non_reader,2.857142857142857
17292,18472,0,unknown,new_user,1.0
17293,18474,0,female,non_reader,5.5
17294,18475,0,male,non_reader,4.2727272727272725
17295,18477,0,female,reader,3.25
17296,18478,0,male,non_reader,3.5
17297,18479,0,unknown,non_reader,2.0
17298,18480,0,male,non_reader,5.25
17299,18481,0,male,reader,4.866666666666666
17300,18482,0,male,reader,10.063829787234043
17301,18483,0,male,reader,3.0
17302,18484,0,female,non_reader,2.4285714285714284
17303,18485,0,unknown,non_reader,2.4
17304,18486,0,unknown,reader,6.766666666666667
17305,18487,0,unknown,reader,7.333333333333333
17306,18488,0,unknown,non_reader,5.642857142857143
17307,18489,0,male,non_reader,2.423076923076923
17308,18490,0,male,reader,3.938775510204082
17309,18491,0,unknown,non_reader,3.9
17310,18492,0,male,reader,8.446428571428571
17311,18494,0,female,non_reader,2.0
17312,18495,0,female,non_reader,5.590909090909091
17313,18496,0,male,new_user,2.0
17314,18497,0,unknown,new_user,2.6
17315,18498,0,male,non_reader,2.52
17316,18499,0,male,non_reader,4.1
17317,18500,0,unknown,non_reader,1.5
17318,18501,0,unknown,reader,6.645161290322581
17319,18502,0,male,reader,5.634920634920635
